date,duration,title,content,link
2023-08-11,00:02:58,国内联播快讯,"世界最大清洁能源走廊日发电量超10亿度
记者今天（8月11日）从三峡集团获悉，世界最大清洁能源走廊长江干流乌东德、白鹤滩等6座梯级电站百台机组同步运行，单日发电量连续三天超10亿度，一天的发电量相当于105万人一年用电需求，有效缓解了华东、华南、华中等地区的用电压力。
南京海关签发RCEP签证出口货值超186亿元
今年1—7月，南京海关共签发RCEP原产地证书5.94万份，签证出口货值186.76亿元，同比分别增长38.64%和10.49%，位列全国首位。
浙江市场经营主体总量突破1000万户
8月10日，浙江省市场经营主体总量突破1000万户。目前，平均每个工作日新登记市场经营主体6400户左右。为培育壮大市场经营主体，浙江持续深化商事制度改革，全方位加强服务赋能。
国产支线客机ARJ21飞机完成高海拔地区演示飞行
记者今天（8月11日）从中国商飞了解到，国产支线客机ARJ21在云南完成了为期1个月的高海拔演示飞行，执飞了云南全部15个运输机场，总飞行时间157.55小时。ARJ21是我国自主研制的支线客机，此次演示飞行为后续拓展支线航空市场打下坚实基础。
成都大运村今天正式闭村
今天（8月11日），成都大运村正式闭村，最后80多名代表团成员离村，启程回国。成都海关开辟了4条绿色通道，设置大运会离境物资专用查验区，采取“海关+安检”一次查验模式，方便快捷办理出境手续。
“国家应急科普库”共建项目启动
应急管理部与中央广播电视总台今天（8月11日）签署战略合作框架协议暨“国家应急科普库”共建项目启动。双方将进一步深化联动机制，在舆论引导、信息共享、应急科普等领域开展务实合作，共同推进完善国家应急管理体系和能力现代化。
电视剧《冰雪尖刀连》今晚开播
电视剧《冰雪尖刀连》今晚（8月11日）起在央视综合频道黄金档开播。该剧讲述了抗美援朝作战期间，中国人民志愿军战士爬冰卧雪、浴血奋战、保家卫国的故事。该剧以长津湖战役为背景，塑造了英雄群像，弘扬伟大抗美援朝精神。
《高端访谈》专访阿塞拜疆总统阿利耶夫
中央广播电视总台央视新闻频道《高端访谈》栏目今晚（8月11日）将播出对阿塞拜疆总统阿利耶夫的独家专访。阿利耶夫表示，阿塞拜疆支持并积极参与共建“一带一路”，期待阿中两国合作百尺竿头更进一步。节目还将在央视新闻、央视频、央视网等新媒体平台同步上线。",https://tv.cctv.com/2023/08/11/VIDEelcspquF33t18d0Qgf78230811.shtml
2023-08-12,00:01:05,国内联播快讯,"商务部首次发布《美国履行世贸组织规则义务情况报告》
昨天（8月11日），商务部首次发布《美国履行世贸组织规则义务情况报告》（以下简称《报告》），梳理美国履行世贸组织规则义务概况，并作总体评价。《报告》例举事实指出，美国是“多边贸易体制破坏者”“单边主义霸凌行径实施者”“产业政策双重标准操纵者”“全球产业链供应链扰乱者”。
我国自主研发的风渔一体化智能装备建成
今天（8月12日），我国自主研发的“导管架风机+网箱”风渔一体化智能装备在广东阳江建成。该装备集海上风力发电、深远海养殖于一体，每年发电量可超4500万千瓦时，养鱼超15万尾，年渔获量可达75吨。
国内出境团队游首条国际邮轮航线启航
昨天（8月11日），载有1000多名游客的国际邮轮从上海吴淞口国际邮轮港码头驶出。作为今年出境团队旅游业务恢复后，邮轮市场出发的第一条国际航线，游客将前往日本体验当地特色文化活动。",https://tv.cctv.com/2023/08/12/VIDEVV1V2xMZUALelTZ9Wncx230812.shtml
2023-08-13,00:01:22,国内联播快讯,"2023年中国国际服务贸易交易会将于9月2日在京开幕
今天（8月13日），2023年中国国际服务贸易交易会新闻发布活动在北京举行。据了解，2023年服贸会将于9月2日至6日在国家会议中心和首钢园区举办，主题为“开放引领发展，合作共赢未来”，展览展示规模约15.5万平方米，设置电信、计算机和信息、金融等9个服务专题，将举办全球服务贸易峰会、推介洽谈、成果发布等六大类活动。
深圳先行示范区建设4周年 进出口值增幅23.3%
据深圳海关统计，深圳先行示范区建设4年来，深圳市进出口值从2019年的2.98万亿元升至2022年的3.67万亿元，增幅23.3%；截至7月31日，海关备案企业数量增长至17.3万家，进出口值和备案企业数量均创历史新高。
银昆高速宁夏段任湾茹河特大桥合龙
今天（8月13日），银昆高速公路宁夏段重点控制性工程——任湾茹河特大桥顺利合龙。大桥位于宁夏彭阳县，全长1169米。银昆高速，连接宁夏银川和云南昆明，全长2322公里，预计明年全线通车运营。",https://tv.cctv.com/2023/08/13/VIDE473XcjxABlXsFW2U2MGq230813.shtml
2023-08-14,00:03:23,国内联播快讯,"《县域商业三年行动计划（2023—2025年）》今天公布
商务部等9部门今天（8月14日）公布《县域商业三年行动计划（2023—2025年）》，从完善县域商业网络设施和业态、发展农村物流共同配送、推动县域流通企业转型升级、丰富农村消费市场等7个方面明确了重点任务，提出到2025年建设改造一批县级物流配送中心、乡镇商贸中心和农村新型便民商店。
西气东输一线年增10亿立方米煤层气外输能力
来自国家管网集团的消息，西气东输一线沁水分输压气站提升工程今天（8月14日）投产运行。由此，山西煤层气每年通过西气东输一线管道外输天然气能力提升了10亿立方米，为京津冀及河南、山东、江苏等地区提供更充足的用气保障。
广深港高铁推出“灵活行”措施
广深港高铁今天（8月14日）推出“灵活行”措施，旅客持有效车票在办理过一次改签或超过改签时效后，仍可于乘车当日办理三次变更手续，进一步方便粤港两地人员往来。“灵活行”措施目前仅限于往返深圳福田至香港西九龙站间。
中国固定宽带费用全球第二低
国际电信联盟报告显示，2022年，中国固定宽带服务成本在月人均国民总收入中的占比从上年的0.5%降低至0.45%，位于列支敦士登之后，排名全球第二。在移动宽带费用支出方面，中国同样远低于全球平均水平。
杭州亚运会体育比赛门票开始实时销售
今天（8月14日），杭州第19届亚运会体育比赛项目门票进入实时销售阶段。本批次销售门票的体育比赛项目包含足球、拳击、柔道、摔跤、武术、网球等20项。另外，电子竞技项目门票也从今天开始采取报名抽签方式销售。
杭州亚运会首批马术项目物资今天通关入境
今天（8月14日），杭州亚运会首批马术项目专用物资运抵杭州。本届亚运会将有来自20多个国家的百余匹赛马参加相关比赛，杭州海关开启专用通道、全流程检疫监管，确保赛马及有关物资顺利入境。
2023年全国青少年航天创新大赛总决赛举行
今天（8月14日），由国家航天局等单位指导举办的2023年全国青少年航天创新大赛总决赛在海南文昌开幕，近3000名参赛学生围绕航天创意设计、太空探测等9个项目展开角逐。
“青年导演创作扶持计划第二季”开幕
由中国国家话剧院组织开展的“青年导演创作扶持计划第二季”昨晚（8月13日）在山东济宁开幕，将在为期两周的时间里举办青年导演原创剧目展演、艺术工坊等系列活动，弘扬优秀传统文化。
纪录片《寻古中国·稻谷记》今晚开播
今晚（8月14日）起，系列纪录片《寻古中国·稻谷记》将在中央广播电视总台综合频道播出。节目依托丰富扎实的考古探索和最新研究成果，追溯中国稻作文明的起源和发展以及中国稻对人类作出的重大贡献。",https://tv.cctv.com/2023/08/14/VIDEc3XbPbl2IKpOj30l0J94230814.shtml
2023-08-15,00:02:27,国内联播快讯,"7月民航客运规模创月度历史新高
中国民航局今天（8月15日）发布消息，民航运输规模连续8个月回升，7月行业总体运输规模首次超过2019年同期水平，完成旅客运输量6242.8万人次，同比增长83.7%，创民航月度历史新高。其中，国际客运市场仍处于恢复阶段，共完成旅客运输量335.3万人次，环比增长32.6%。
财政部发布通知做好农业保险防汛救灾工作
财政部今天（8月15日）发布通知，积极做好农业保险防汛救灾工作。按照通知，保险公司要切实提高理赔效率，开通保险理赔绿色通道，优化简化理赔流程和手续，地方各级财政部门要根据承保进度及签单情况，及时足额将保费补贴拨付到位。
2023年下半年全国征兵体检工作全面展开
2023年下半年全国征兵体检工作今天（8月15日）全面展开。各地按照要求组织应征青年上站体检，梯次展开征兵政治考核，确保征兵体检工作规范有序实施。据了解，2023年下半年被批准入伍的新兵将于9月15日起运，9月30日征兵工作全部完成。
杭州亚运会竞赛项目调整为40个大项481个小项
据杭州第19届亚运会组委会消息，经亚奥理事会同意，杭州亚组委决定取消轮滑项目男子花样轮滑单人滑和混合花样轮滑双人舞蹈两个小项。由此，杭州亚运会的竞赛项目调整为：40个大项，61个分项，481个小项。
杭州亚运会中国体育代表团礼服发布
杭州亚运会中国体育代表团礼服今天（8月15日）在京发布。礼服命名为“星耀”，以蓝色和白色为主色调，象征着群星闪耀的体育拼搏精神，在设计上融入了青花瓷、牡丹等中国元素，彰显独特的中国文化魅力。
2023年文化科技卫生“三下乡”集中示范活动启动
2023年文化科技卫生“三下乡”集中示范活动今天（8月15日）在青海省海北藏族自治州刚察县启动，动员社会各方力量，积极参与新时代“三农”工作。活动中，中央宣传部、中央精神文明建设办公室向当地捐赠了项目物资，并为海北州“三下乡”活动小分队授队旗。",https://tv.cctv.com/2023/08/15/VIDEORmo3Xhy5KMfdjFelATM230815.shtml
2023-08-16,00:03:20,国内联播快讯,"第7届中国—南亚博览会开幕
今天（8月16日），第7届中国—南亚博览会在云南昆明开幕。本次博览会以“团结协作 共谋发展”为主题，设置了南亚馆、文化旅游馆、数字经济馆等15个展馆，吸引80多个国家和地区的超2000家企业参展，展览将持续至20日。
全国铁路暑运发送旅客突破6亿人次
记者今天（8月16日）从国铁集团获悉，自7月1日开始的全国铁路暑运至昨天已累计发送旅客超6.14亿人次。其中，8月12日发送旅客1532.6万人次，创暑运单日旅客发送量新高。暑运以来，全国铁路日均开行旅客列车10578列，较2019年同期增长18.9%。
全国生态日绿色技术交易额达8.9亿元
首个全国生态日主场活动今天（8月16日）在浙江湖州落幕。活动期间，绿色低碳技术交流洽谈、项目签约活跃，共有22家政府、企事业单位达成绿色技术交易意向，现场签约金额达8.9亿元，涉及技术开发、技术许可、技术投融资和产业化推广等多种类型。
海关总署推出23条措施 促进综保区高质量发展
海关总署近日从功能拓展、手续简化、优化流程等5方面推出23条措施，进一步促进综保区高质量发展。去年全年，我国以综保区为主体的海关特殊监管区域进出口值8.4万亿元，同比增长7.4%，占全国外贸进出口总值的19.9%。
2023中国数字经济创新发展大会开幕
2023中国数字经济创新发展大会今天（8月16日）在汕头开幕，本次大会以“聚数联侨 数创未来——高质量推进新型工业化”为主题，围绕数字产业化、产业数字化、数字化治理三大方面设置展览区域。
2023世界机器人大会在京开幕
今天（8月16日），2023世界机器人大会在北京开幕。大会以“开放创新 聚享未来”为主题，将举办30多场行业论坛。2023世界机器人博览会也同期举办，160多家国内外机器人企业带来近600件展品，大会还首次打造“机器人+”医疗、农业等10大应用场景，展现行业新技术、新产品。
沪宁沿江高铁今起试运行
今天（8月16日），沪宁沿江高铁开始运行试验，线路全长279公里，设计时速350公里，起于南京南站，止于江苏太仓站，预计9月全线开通运营。投运后，南京至太仓的铁路运行时间将从目前的3小时缩短至1小时。列车到达太仓后，与此前开通的沪苏通铁路连接，最终到达上海。
浙江义乌市场经营主体突破百万户
今天（8月16日），义乌市场经营主体突破百万户，占全国千分之五。投资来自全球155个国家和地区，其中，外商投资来源主要集中在“一带一路”沿线国家和地区。
南海伏季休渔结束
2023年南海伏季休渔期于今天（8月16日）12时正式结束，广西、广东、海南、福建等多地举办开渔节，数万艘渔船有序出海作业。南海伏季休渔已开展25年。",https://tv.cctv.com/2023/08/16/VIDExJyoKdxRqHRqy0eGo8V9230816.shtml
2023-08-17,00:03:20,国内联播快讯,"前七个月我国对外投资持续增长
商务部今天（8月17日）公布的数据显示，2023年1—7月，我国对外投资持续增长，对外非金融类直接投资5009.4亿元人民币，同比增长18.1%。我国企业在“一带一路”沿线国家非金融类直接投资953.4亿元人民币，同比增长23.2%。
前七个月我国邮政行业寄递业务量超873亿件
国家邮政局发布，1—7月，全国邮政行业寄递业务量累计完成873.7亿件，同比增长12.8%。其中，快递业务量（不包含邮政集团包裹业务）累计完成703亿件，同比增长15.5%。
2023年服贸会开启海关备案通关
2023年中国国际服务贸易交易会今天（8月17日）起开始办理海关备案手续，通关工作正式启动。本次进境展品统一在北京会展中心海关办理申报手续，口岸海关实施验放。此外，参展商在展期内销售的符合条件的进口展品还可享受免征进口关税、进口环节增值税和消费税的“三税”全免政策。
昌景黄高铁正式接入国家“八纵八横”高铁网
今天（8月17日），昌景黄高铁引入横岗站站改工程施工结束，横岗站更名为南昌南站，衔接京九、昌福铁路和杭昌、昌赣、沪昆高铁5条干线，这也标志着昌景黄高铁正式接入国家“八纵八横”高速铁路网。
昌景黄高铁西起江西南昌经景德镇，东至安徽黄山，全长289.9公里，设计时速350公里，预计年内具备通车运营条件。
亚洲首艘新型“海上油气加工厂”船体建造完工
今天（8月17日），我国自主设计建造的亚洲第一艘集原油生产、存储、外输等功能于一体的圆筒形“海上油气加工厂”——“海洋石油122”在青岛完成船体建造。该船最大储油量达6万吨，可连续在海上运行15年不回坞，它的成功建造标志着我国深水超大型海洋油气装备研发制造技术能力实现突破。
2023（中国）亚欧商品贸易博览会开幕
今天（8月17日），2023（中国）亚欧商品贸易博览会在新疆乌鲁木齐开幕，围绕“弘扬丝路精神 深化亚欧合作”这一主题，设置投资合作、进口商品和商品贸易三大展区，展位面积达7万平方米，吸引了40个国家和地区超1300家企业参展。展会将持续到21日。
第十届中国西部文化产业博览会开幕
今天（8月17日），第十届中国西部文化产业博览会在陕西西安开幕，主题为“激发产业新动能·书写协作新篇章”。主会场设置数字文化馆、文化创意馆等5大展馆和1个室外展区，展示西部地区文化产业最新发展成果。
第四届澜湄视听周开幕
昨晚（8月16日），第四届澜湄视听周在云南昆明开幕，主题为“共享澜湄视听·共谱金色篇章”。其间，将通过节目互译展播、媒体圆桌会议、短视频大赛等形式，进一步推动澜沧江-湄公河流域及周边国家广电视听合作。",https://tv.cctv.com/2023/08/17/VIDEWt4tA2dJTTRV2Js0mNzr230817.shtml
2023-08-18,00:01:59,国内联播快讯,"截至7月底全国累计发电装机容量同比增长11.5%
国家能源局发布最新电力工业统计数据，截至7月底，全国累计发电装机容量约27.4亿千瓦，同比增长11.5%。其中，太阳能发电装机容量约4.9亿千瓦，同比增长42.9%；风电装机容量约3.9亿千瓦，同比增长14.3%。
我国城市公共汽电车超70万辆
交通运输部数据显示，截至2022年底，全国城市公共汽电车70.32万辆，其中新能源城市公共汽电车54.26万辆，占比77.2%。城市公共汽电车运营线路7.8万条，年客运量达353.37亿人次。
第十届沈阳法库国际飞行大会开幕
第十届沈阳法库国际飞行大会今天（8月18日）开幕。大会以“梦想起航 法库飞翔”为主题，为期四天，设置了特技飞行表演、无人飞行器特色展演等活动。在静态展区，上百家参展企业展示了通用航空、无人机等产业的创新发展成果。
《高端访谈》专访新开发银行行长罗塞夫
中央广播电视总台央视新闻频道《高端访谈》栏目今晚（8月18日）将播出对新开发银行行长罗塞夫的专访。罗塞夫表示，新开发银行致力于为发展中国家融资，金砖合作机制必将为世界和平与发展作出重大贡献。节目在央视新闻、央视频、央视网等新媒体平台同步上线。
总台发布2023年下半年新闻新媒体创新节目片单
中央广播电视总台今天（8月18日）发布2023年下半年新闻新媒体创新节目片单。《穿行翠云廊》《我们的现代化》《顶级实验室》等14部精品节目和《“青”爱的城——中国城市高质量发展调研行》等3项融媒体行动，将全景记录中国式现代化的万千气象和新时代中国的美好生活。",https://tv.cctv.com/2023/08/18/VIDE3Ng1XqNy1Cc8yaIRRTGW230818.shtml
2023-08-19,00:03:18,国内联播快讯,"各地举行医师节活动服务基层群众
今天（8月19日）是第六个中国医师节，各地医务工作者开展了多种活动服务基层。北京协和医院、北大人民医院等以线上线下义诊的方式为数千名患者提供服务，多学科专家还联手为罕见病患者进行了会诊。在西藏，由院士领衔的专家团队通过培训提高当地医疗服务水平。重庆、浙江、湖南、江西等地，医务人员深入村镇、社区和养老院，为群众提供健康咨询、诊疗服务。到2025年，我国每千人口医师数将达到3.2人。
7月份我国消费市场延续恢复态势
商务部发布数据显示，7月份，全国社会消费品零售总额3.7万亿元，同比增长2.5%，延续恢复发展态势。其中，新能源汽车销量同比增长31.6%，餐饮收入4277亿元，同比增长15.8%，体育休闲、交通出行等服务消费需求加快释放。
390个药品通过2023年国家医保药品目录初步形式审查
国家医保局昨天（8月18日）公布，2023年国家医保药品目录调整企业申报阶段有390个药品通过初步形式审查予以公示。下一步，国家医保局将根据公示反馈信息对相关药品做进一步复审，并推进专家评审、谈判竞价等后续工作。
杭州亚运会赛时住宿保障工作已基本就绪
近日，杭州第19届亚运会确定的72家官方接待酒店对客房、消防、安保设施等进行了更新改造，并开展服务礼仪、食品安全等各项培训，赛时住宿保障工作已基本就绪。
中泰缅老四国警方启动合作打击赌诈集团专项联合行动
8月15日—16日，中国公安部、泰国警察总署、缅甸警察总部、老挝公安部在泰国清迈启动合作打击赌诈集团专项联合行动，共同建立专项行动综合协调中心，并针对赌诈猖獗的区域设立联合行动点，严厉打击电信网络诈骗和网络赌博犯罪。
今年打击整治非法社会组织专项行动已取缔34家非法社会组织
民政部等11个部门自今年6月起联合开展打击整治非法社会组织专项行动以来已取缔非法社会组织34家，劝散164家，在办案件170起。下一步，各地各部门将继续依法开展打击取缔，并严厉追究相关负责人法律责任和为非法社会组织“站台”的领导干部责任。
2023中国算力大会开幕
2023中国算力大会今天（8月19日）在宁夏银川开幕。近5年，我国算力产业年均增速近30%。在用数据中心机架总规模超过760万，算力总规模达到每秒1.97万亿亿次浮点运算，居全球第二。
成渝地区双城经济圈重点项目清单发布 总投资超5万亿元
《成渝地区双城经济圈建设规划（方案）重点项目清单》近日发布，明确成渝双城经济圈重点项目593个、总投资约5.22万亿元，清单对项目建设时序、建设任务、责任单位等进行逐一明确，切实推动重点任务落地落实。",https://tv.cctv.com/2023/08/19/VIDE3Zv3WDhj0Cxjifdhdjog230819.shtml
2023-08-20,00:01:20,国内联播快讯,"我国期货市场国际影响力明显提高
国际期货行业协会最新数据显示，今年上半年，我国商品期货市场成交量占全球商品类期货市场的70.91%。其中，螺纹钢、豆粕、纯碱等品种成交量名列前茅。我国期货市场国际影响力明显提高。
全国已建成城市绿道9万余公里
记者近日从住房城乡建设部获悉，近年来，各地城市绿道建设进展顺利，截至目前，我国已建成城市绿道9万余公里，今年按计划各地应建设绿道4000公里，目前已开工近3000公里。
杭州亚运会调整10个项目的比赛天数及日期
昨天（8月19日），杭州亚运会组委会公布最新调整的亚运会总赛程，调整的内容包括板球、曲棍球、足球、水球等10个项目的比赛天数及日期，以及羽毛球、拳击两个项目的金牌分布。
我国首次在超深水海域完成海管清理作业
今天（8月20日），“深海一号”大气田首次进行海管清理工作，长度达100公里，这是我国首次在超深水海域完成海管清理作业，对完善我国超深水油气田生产运维技术体系以及后续的高效开发做好了技术储备。",https://tv.cctv.com/2023/08/20/VIDEPuLzINWXoz4mtjvaHW2S230820.shtml
2023-08-21,00:03:06,国内联播快讯,"前7个月我国对其他金砖国家进出口保持较快增长
据海关统计，今年前7个月，我国对其他金砖国家进出口2.38万亿元，同比增长19.1%，占我国外贸进出口总值的10.1%，提升1.6个百分点。其中，出口1.23万亿元，增长23.9%；进口1.15万亿元，增长14.3%。
治理电视“套娃”收费和操作复杂工作动员部署会召开
国家广播电视总局联合工业和信息化部、国家市场监管总局、中央广播电视总台、中国消费者协会等单位，今天（8月21日）在京召开治理电视“套娃”收费和操作复杂工作动员部署会。会议要求，在前期充分调研摸清底数的基础上，制定专项实施方案。今年年底前，开展试点工作和专项整治，聚焦解决“收费包多、收费主体多、收费不透明”问题，电视“套娃”收费现象得到明显改观；大力改善用户开机看电视的体验，基本实现有线电视和IPTV开机即看直播电视频道。
1-7月财政收入持续增长
财政部今天（8月21日）公布数据显示，1-7月，全国一般公共预算收入139334亿元，同比增长11.5%，财政收入持续增长。从支出看，继续保持必要支出强度，1-7月，全国一般公共预算支出151623亿元，同比增长3.3%，重点支出得到保障。
前7个月全国实际使用外资7667.1亿元人民币
商务部最新数据显示，今年1-7月，全国实际使用外资金额7667.1亿元人民币。其中，制造业实际使用外资金额1968.5亿元人民币，增速保持稳定。高技术产业实际使用外资增长3.8%，其中高技术制造业增长25.3%。
我国成功发射高分十二号04星
今天（8月21日）1时45分，我国在酒泉卫星发射中心使用长征四号丙运载火箭，成功将高分十二号04星发射升空，卫星顺利进入预定轨道。该卫星主要用于国土普查、城市规划、土地确权、路网设计、农作物估产和防灾减灾等领域。
我国西南地区发现超百亿规模大气田
今天（8月21日），位于四川巴中的中国石化巴中气田勘探再获突破，首期提交探明地质储量305.5亿立方米，探明含气面积超81万平方米，储层有效厚度达29米，标志着我国西南地区再添百亿储量新气田。
杭州亚运会 亚残运会颁奖礼仪和升旗手完成集训
今天（8月21日），杭州亚运会、亚残运会的487名颁奖礼仪和256名升旗手完成培训。本次集训涉及基础仪态、技术细节、赛事应急等方面，下一步他们将进入各亚运竞赛场馆开展演练测试。",https://tv.cctv.com/2023/08/21/VIDEnqM9f7NInfjjY9c2sd5n230821.shtml
2023-08-22,00:01:45,国内联播快讯,"2022年我国经济发展新动能指数同比增长28.4%
国家统计局今天（8月22日）发布数据显示，2022年，我国经济发展新动能指数为766.8，比上年增长28.4%，以新产业、新业态、新商业模式为主要内容的新动能持续聚集成长。其中，网络经济指数增长最快，比上年增长39.6%，网络经济快速发展带动作用明显。
《新产业标准化领航工程实施方案（2023─2035年）》发布
工业和信息化部等四部门印发《新产业标准化领航工程实施方案（2023—2035年）》。到2025年，共性关键技术和应用类科技计划项目形成标准成果的比例将达到60%以上，新制定国家标准和行业标准2000项以上，重点领域国际标准转化率超过90%。
五部门开展集中用餐单位食品安全问题专项治理
市场监管总局等五部门今天（8月22日）联合部署开展为期5个月的集中用餐单位食品安全问题专项治理行动，要求各地区、各有关部门督促学校、托幼机构、医院、养老院等集中用餐单位及其承包经营企业严格落实主体责任，严把许可准入关、严格环境卫生和过程监管、严惩违法违规行为。
健康列车四进大凉山为彝族群众送医就诊
今天（8月22日），由国铁成都局和成都大学附属医院联合开行的健康列车第四次来到四川凉山喜德县，来自四川省内各医疗单位的内科、眼科、儿科等专家为当地彝族群众开展为期五天的免费医疗服务。",https://tv.cctv.com/2023/08/22/VIDEQXfridBlzYu80HNbuUhl230822.shtml
2023-08-24,00:01:56,国内联播快讯,"今年前7个月我国改造农村公路危桥4033座
交通运输部今天（8月24日）发布数据，截至今年7月底，全国已实施农村公路安全生命防护工程4.7万公里，改造农村公路危桥4033座。交通运输部计划全年新实施农村公路安全生命防护工程5万公里和危桥改造5000座。
上海出台新一轮高校毕业生等青年促就业政策
近日，上海出台新一轮高校毕业生等青年促就业政策，包括扩大用人单位招用高校毕业生的一次性吸纳就业补贴范围、启动实施帮扶未就业高校毕业生和失业青年就业攻坚行动等，将确保到年底，2023届离校未就业毕业生帮扶就业率不低于90%。
中国牛交易大会在内蒙古举行
昨天（8月23日），中国牛交易大会在内蒙古兴安盟科尔沁右翼中旗开幕，同期举办赛牛及种牛拍卖等专场活动。来自全国各地的涉牛企业、专业合作社和养牛大户一起交流经验。
总台与南非足协和高校等开展合作交流
当地时间8月23日，中国中央广播电视总台与南非足球协会在约翰内斯堡交换合作备忘录，就加强足球文化和赛事交流、赛事转播和内容合作、人员互访等达成广泛一致。双方将共同促进中南两国足球事业发展和足球文化传播，积极推动中南友好关系朝着更高质量、更广领域、更深层次迈进。总台还与约翰内斯堡大学交换合作协议，就加强学术、人员、文化等领域交流达成一致。总台将为校方提供学习中国文化、感受中华文明魅力和新时代中国发展的渠道，促进中南人文交流和文明互鉴。",https://tv.cctv.com/2023/08/24/VIDEZUWaJp56EZzLGJRd67cj230824.shtml
2023-08-25,00:02:47,国内联播快讯,"第20届中国—东盟博览会将于9月16日—19日举行
第20届中国—东盟博览会将于9月16日—19日在广西南宁举行，本届博览会主题为“和合共生建家园，命运与共向未来”。参展国家超过40个，参展的企业近1700家，其中外国展览面积占30%以上。
市场监管总局等四部门部署校园食品安全工作
市场监管总局等四部门近日部署强化秋季学校食品安全工作。督促校外供餐单位和学校在开学前全面开展自查，堵塞漏洞。组织对校外供餐单位、学校食堂关键设施设备、关键环节等开展全覆盖监督检查。对发现的食品安全问题和隐患要建立清单，限期及时整改。
解放军驻香港部队完成第26次轮换
根据《中华人民共和国香港特别行政区驻军法》和中央军委命令，今天（8月25日）凌晨开始，中国人民解放军驻香港部队陆海空三军组织了进驻香港以来第26次建制单位轮换工作，并分别举行防务交接仪式。
杭州亚运会首批境外参赛运动员顺利通关入境
今天（8月25日），来自泰国亚运代表团赛艇队的教练员、参赛运动员一行15人飞抵杭州萧山国际机场。杭州海关和边检部门开启亚运专用通道，运用一体化智能闸机等，确保参赛运动员快速通关。这是杭州亚运会迎来的首批境外参赛运动员。
全国残疾预防日 各地积极推进残疾预防工作
今天（8月25日）是第七个全国残疾预防日，今年的主题是“预防先天残疾，守护美好未来”。各地开展形式多样的活动推进残疾预防工作。截至目前，我国孕前优生健康检查目标人群覆盖率达93.5%，新生儿遗传代谢病筛查率达98.1%，残疾人基本康复服务覆盖率、基本型辅助器具适配率均达到85%以上。
中南合拍纪录片《二十五载正青春——中南友好合作纪实》开机
中国中央广播电视总台与南非广播公司合拍系列纪录片《二十五载正青春——中南友好合作纪实》日前正式启动。双方表示，希望以此为契机，持续探索全方位互利合作新范式，为增进中南民心相通、文明互鉴贡献更大力量，共同携手构建高水平中南命运共同体美好未来。 
《高端访谈》专访布隆迪总统恩达伊施米耶
今晚（8月25日）总台央视新闻频道《高端访谈》栏目将播出对布隆迪总统恩达伊施米耶的独家专访。恩达伊施米耶表示，中国的发展为发展中国家树立了榜样，中国与非洲患难与共，携手发展，令人赞赏。本节目还将在央视新闻、央视频、央视网等新媒体平台同步上线。",https://tv.cctv.com/2023/08/25/VIDEgFHnNCeaxqp8wFnYmc5N230825.shtml
2023-08-26,00:02:07,国内联播快讯,"1—7月全国新开工改造城镇老旧小区4.66万个
住房城乡建设部最新数据显示，今年全国计划新开工改造城镇老旧小区5.3万个，截至7月末，已开工改造4.66万个，按小区数计开工率87.9%，惠及居民795万户。其中，江苏、浙江等9个省份全部开工。
第九届库布其国际沙漠论坛今天开幕
今天（8月26日），第九届库布其国际沙漠论坛在内蒙古鄂尔多斯市库布其沙漠亿利生态示范区开幕。本届论坛主题是“以科技引领治沙 让荒漠造福人类”，来自国内外的300多位嘉宾参加了论坛开幕。
2023全球创业者峰会在京举行
8月25日—27日，2023全球创业者峰会在北京举行。峰会涵盖创业大赛、展览展示、项目签约等板块，其中，创业大赛共吸引了114个国家和地区的5705个创业项目参加，涉及新一代信息技术、高端装备等方面。其间，还举行了国家（中关村）火炬科创学院落成仪式、国际青年创新人才集聚区揭牌等活动。
昌景黄高铁全线开始联调联试
昨天（8月25日），江西南昌至景德镇至安徽黄山的昌景黄高铁开始联调联试，为年内开通运营做准备。届时，南昌到黄山高铁旅行时间将从2小时缩短到1小时，同时连通“八纵八横”高铁网京港（台）、沪昆、沿海三条通道，进一步拉近江西、安徽、浙江三省的时空距离。
首届金熊猫奖评选活动将在四川成都举行
首届金熊猫奖评选活动将于9月19日—20日在四川成都举行，设电影、电视剧、纪录片、动画片四大单元奖项，面向全球征集影视作品。金熊猫奖作为国际传播奖项，每两年一届。
2023年威海铁人三项世界杯赛开赛
2023年威海铁人三项世界杯赛今天（8月26日）开赛，来自26个国家和地区的91名选手参加角逐。在今天的1.5公里游泳、40公里自行车骑行和10公里跑步比赛中，来自墨西哥和意大利的选手分获男女优秀组冠军。",https://tv.cctv.com/2023/08/26/VIDEhQs70c44LEYUbhym5kCF230826.shtml
